datetime_of_infraction,time_of_infraction,year,month,day,infraction_code,infraction_description,set_fine_amount,location2,province,latitude,longitude,permit_time_restrictions,fee_related,time_related,plate_related,fire_route,accessible_related,commercial_related,obstruction_related,cycle_related
2020-10-24 20:15:00,20:15:00,2020,10,24,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"1414 GERRARD ST E, TORONTO, ON, CANADA",ON,43.6721582,-79.3231304,1,0,0,0,0,0,0,0,0
2020-10-28 09:56:00,09:56:00,2020,10,28,4.0,PARK ON MUNICIPAL PROPERTY,30,"45 ABELL ST, TORONTO, ON, CANADA",ON,43.6419636,-79.4239387,1,0,0,0,0,0,0,0,0
2020-10-31 11:44:00,11:44:00,2020,10,31,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"19 GRAND TRUNK CRES, TORONTO, ON, CANADA",ON,43.6416809,-79.3830414,0,1,0,0,0,0,0,0,0
2020-11-03 16:29:00,16:29:00,2020,11,3,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"825 ADELAIDE ST W, TORONTO, ON, CANADA",ON,43.64355035,-79.41069780000001,1,0,0,0,0,0,0,0,0
2020-11-06 14:17:00,14:17:00,2020,11,6,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"26 VAUGHAN RD, TORONTO, ON, CANADA",ON,43.6818715,-79.4186979,0,1,0,0,0,0,0,0,0
2020-11-10 10:31:00,10:31:00,2020,11,10,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"9 TEMPERANCE ST, TORONTO, ON, CANADA",ON,43.6508177,-79.3791465,0,0,1,0,0,0,0,0,0
2020-11-13 10:24:00,10:24:00,2020,11,13,30.0,STOP-(ON/OVER) (SIDEWK/FTPATH),150,"140 SIMCOE ST, TORONTO, ON, CANADA",ON,43.6554459,-79.3895253,0,0,1,0,0,0,0,1,0
2020-11-16 18:15:00,18:15:00,2020,11,16,367.0,STND ONSTRT ACCESSIBLE NO PRMT,450,"40 ORCHARD VIEW BLVD, TORONTO, ON, CANADA",ON,43.7083798,-79.4000683,0,0,0,0,0,1,0,0,0
2020-11-19 19:31:00,19:31:00,2020,11,19,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"CHURCH ST, TORONTO, ON, CANADA",ON,43.654823,-79.37644,0,1,0,0,0,0,0,0,0
2020-11-23 13:11:00,13:11:00,2020,11,23,4.0,PARK ON MUNICIPAL PROPERTY,30,"1030 KING ST W, TORONTO, ON, CANADA",ON,43.6413871,-79.416077,1,0,0,0,0,0,0,0,0
2020-11-27 11:52:00,11:52:00,2020,11,27,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"1548 BAYVIEW AVE, TORONTO, ON, CANADA",ON,43.7048498,-79.3750666,0,1,0,0,0,0,0,0,0
2020-12-02 00:39:00,00:39:00,2020,12,2,415.0,PARK COMMERC LOAD ZONE NOT LDG,40,"136 CUMBERLAND ST, TORONTO, ON, CANADA",ON,43.67011855,-79.39239504999999,0,0,0,0,0,0,1,0,0
2020-12-06 03:41:00,03:41:00,2020,12,6,3.0,PARK ON PRIVATE PROPERTY,30,"40 HOMEWOOD AVE, TORONTO, ON, CANADA",ON,43.66422685,-79.3755254055545,1,0,0,0,0,0,0,0,0
2020-12-09 16:21:00,16:21:00,2020,12,9,4.0,PARK ON MUNICIPAL PROPERTY,30,"13 ISABELLA ST, TORONTO, ON, CANADA",ON,43.667649,-79.384784,1,0,0,0,0,0,0,0,0
2020-12-13 08:17:00,08:17:00,2020,12,13,3.0,PARK ON PRIVATE PROPERTY,30,"150 DAN LECKIE WAY, TORONTO, ON, CANADA",ON,43.63979375,-79.39854654990367,1,0,0,0,0,0,0,0,0
2020-12-18 00:11:00,00:11:00,2020,12,18,3.0,PARK ON PRIVATE PROPERTY,30,"20 BRUYERES MEWS, TORONTO, ON, CANADA",QC,43.6373046,-79.4004642,1,0,0,0,0,0,0,0,0
2020-12-22 11:23:00,11:23:00,2020,12,22,29.0,PARK PROHIBITED TIME NO PERMIT,30,"33 HILLSDALE AVE W, TORONTO, ON, CANADA",ON,43.702995,-79.398633,1,0,1,0,0,0,0,0,0
2020-04-27 02:23:00,02:23:00,2020,4,27,3.0,PARK ON PRIVATE PROPERTY,30,"150 EAST LIBERTY ST, TORONTO, ON, CANADA",ON,43.638493,-79.4152561,1,0,0,0,0,0,0,0,0
2020-05-20 11:13:00,11:13:00,2020,5,20,3.0,PARK ON PRIVATE PROPERTY,30,"18 HOLMES AVE, TORONTO, ON, CANADA",ON,43.77851925,-79.41324896126979,1,0,0,0,0,0,0,0,0
2020-06-05 03:54:00,03:54:00,2020,6,5,3.0,PARK ON PRIVATE PROPERTY,30,"25 FONTENAY CRT, TORONTO, ON, CANADA",QC,43.682551,-79.51117237457044,1,0,0,0,0,0,0,0,0
2020-06-18 01:51:00,01:51:00,2020,6,18,3.0,PARK ON PRIVATE PROPERTY,30,"15 SINGER CRT, TORONTO, ON, CANADA",ON,43.7695026,-79.3708357,1,0,0,0,0,0,0,0,0
2020-06-30 10:38:00,10:38:00,2020,6,30,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"10 BELLAIR ST, TORONTO, ON, CANADA",ON,43.66966255,-79.39118628276641,0,0,1,0,0,0,0,0,0
2020-07-07 11:11:00,11:11:00,2020,7,7,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"30 GRAND TRUNK CRES, TORONTO, ON, CANADA",ON,43.64216145,-79.38290019160826,0,1,0,0,0,0,0,0,0
2020-07-11 18:54:00,18:54:00,2020,7,11,3.0,PARK ON PRIVATE PROPERTY,30,"478 KING ST W, TORONTO, ON, CANADA",ON,43.6455571,-79.3963398,1,0,0,0,0,0,0,0,0
2020-07-16 03:10:00,03:10:00,2020,7,16,3.0,PARK ON PRIVATE PROPERTY,30,"95 THORNCLIFFE PARK DR, TORONTO, ON, CANADA",ON,43.7077665,-79.34049479255319,1,0,0,0,0,0,0,0,0
2020-07-20 13:46:00,13:46:00,2020,7,20,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"2100 BLOOR ST W, TORONTO, ON, CANADA",ON,43.6523743,-79.4713453,0,1,0,0,0,0,0,0,0
2020-07-23 17:28:00,17:28:00,2020,7,23,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"214 GILLARD AVE, TORONTO, ON, CANADA",ON,43.6821583,-79.3283109,1,0,0,0,0,0,0,0,0
2020-07-28 11:42:00,11:42:00,2020,7,28,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"9 TEMPERANCE ST, TORONTO, ON, CANADA",ON,43.6508177,-79.3791465,1,0,0,0,0,0,0,0,0
2020-07-31 13:26:00,13:26:00,2020,7,31,367.0,STND ONSTRT ACCESSIBLE NO PRMT,450,"199 RICHMOND ST W, TORONTO, ON, CANADA",QC,43.649487449999995,-79.38813072888891,0,0,0,0,0,1,0,0,0
2020-08-05 07:32:00,07:32:00,2020,8,5,3.0,PARK ON PRIVATE PROPERTY,30,"51 EAST LIBERTY ST, TORONTO, ON, CANADA",ON,43.6388821,-79.4121898,1,0,0,0,0,0,0,0,0
2020-08-08 09:45:00,09:45:00,2020,8,8,3.0,PARK ON PRIVATE PROPERTY,30,"75 PORTLAND ST, TORONTO, ON, CANADA",ON,43.6439014,-79.3994795,1,0,0,0,0,0,0,0,0
2020-08-12 15:55:00,15:55:00,2020,8,12,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"124 EDWARD ST, TORONTO, ON, CANADA",ON,43.6562982,-79.38706267941706,0,1,0,0,0,0,0,0,0
2020-08-16 18:08:00,18:08:00,2020,8,16,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"15 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6291063,-79.47541067335007,1,0,0,0,0,0,0,0,0
2020-08-19 15:29:00,15:29:00,2020,8,19,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"10 BELLAIR ST, TORONTO, ON, CANADA",ON,43.66966255,-79.39118628276641,0,0,1,0,0,0,0,0,0
2020-08-22 20:45:00,20:45:00,2020,8,22,3.0,PARK ON PRIVATE PROPERTY,30,"75 EAST LIBERTY ST, TORONTO, ON, CANADA",ON,43.6379927,-79.41476910085089,1,0,0,0,0,0,0,0,0
2020-08-26 09:03:00,09:03:00,2020,8,26,16.0,PARK-WITHIN 9M INTERSECT ROAD,50,"ADELAIDE ST W, TORONTO, ON, CANADA",ON,43.6457153,-79.4006643,0,0,0,0,0,0,0,1,0
2020-08-29 01:34:00,01:34:00,2020,8,29,29.0,PARK PROHIBITED TIME NO PERMIT,30,"100 MAITLAND ST, TORONTO, ON, CANADA",ON,43.665086849999994,-79.37967475694863,1,0,1,0,0,0,0,0,0
2020-09-01 19:11:00,19:11:00,2020,9,1,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"CENTRE AVE, TORONTO, ON, CANADA",ON,43.7930836,-79.4117819,0,1,0,0,0,0,0,0,0
2020-09-04 12:08:00,12:08:00,2020,9,4,3.0,PARK ON PRIVATE PROPERTY,30,"15 SCADDING AVE, TORONTO, ON, CANADA",ON,43.6490703,-79.3652925,1,0,0,0,0,0,0,0,0
2020-09-08 11:36:00,11:36:00,2020,9,8,4.0,PARK ON MUNICIPAL PROPERTY,30,"20 DELISLE AVE, TORONTO, ON, CANADA",ON,43.6897565,-79.3958575,1,0,0,0,0,0,0,0,0
2020-09-11 00:42:00,00:42:00,2020,9,11,29.0,PARK PROHIBITED TIME NO PERMIT,30,"OAKMOUNT RD, TORONTO, ON, CANADA",ON,43.6594778,-79.465372,1,0,1,0,0,0,0,0,0
2020-09-14 12:15:00,12:15:00,2020,9,14,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"60 YORK ST, TORONTO, ON, CANADA",ON,43.6462201,-79.3830742,1,0,0,0,0,0,0,0,0
2020-09-17 10:32:00,10:32:00,2020,9,17,29.0,PARK PROHIBITED TIME NO PERMIT,30,"70 COOLMINE RD, TORONTO, ON, CANADA",ON,43.65133415882353,-79.42670945,1,0,1,0,0,0,0,0,0
2020-09-20 16:39:00,16:39:00,2020,9,20,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"ADELAIDE ST W, TORONTO, ON, CANADA",ON,43.6457153,-79.4006643,0,1,0,0,0,0,0,0,0
2020-09-23 13:41:00,13:41:00,2020,9,23,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"190 ELIZABETH ST, TORONTO, ON, CANADA",ON,43.658266,-79.386577,0,0,1,0,0,0,0,0,0
2020-09-26 14:17:00,14:17:00,2020,9,26,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"30 CHARLES ST E, TORONTO, ON, CANADA",ON,43.6691821,-79.38478604258898,0,0,1,0,0,0,0,0,0
2020-09-29 19:22:00,19:22:00,2020,9,29,3.0,PARK ON PRIVATE PROPERTY,30,"840 COXWELL AVE, TORONTO, ON, CANADA",ON,43.6903756,-79.3266629,1,0,0,0,0,0,0,0,0
2020-10-02 21:54:00,21:54:00,2020,10,2,29.0,PARK PROHIBITED TIME NO PERMIT,30,"LITTLE NORWAY CRES, TORONTO, ON, CANADA",ON,43.633979,-79.3987246,1,0,1,0,0,0,0,0,0
2020-02-12 12:59:00,12:59:00,2020,2,12,406.0,PARK-VEH. W/O VALID ONT PLATE,40,"QUEENS WHARF RD, TORONTO, ON, CANADA",ON,43.6386423,-79.399078,0,0,0,1,0,0,0,0,0
2020-02-15 01:27:00,01:27:00,2020,2,15,406.0,PARK-VEH. W/O VALID ONT PLATE,40,"SIMCOE ST, TORONTO, ON, CANADA",ON,43.6554459,-79.3895253,0,0,0,1,0,0,0,0,0
2020-02-18 11:32:00,11:32:00,2020,2,18,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"936 BLOOR ST W, TORONTO, ON, CANADA",ON,43.6616564,-79.4276896,0,1,0,0,0,0,0,0,0
2020-02-21 00:05:00,00:05:00,2020,2,21,3.0,PARK ON PRIVATE PROPERTY,30,"111 RAGLAN AVE, TORONTO, ON, CANADA",ON,43.6866001,-79.42066459330482,1,0,0,0,0,0,0,0,0
2020-02-23 17:32:00,17:32:00,2020,2,23,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"222 JARVIS ST, TORONTO, ON, CANADA",ON,43.6584658,-79.3758718,0,1,0,0,0,0,0,0,0
2020-02-26 11:04:00,11:04:00,2020,2,26,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2020-02-29 11:48:00,11:48:00,2020,2,29,3.0,PARK ON PRIVATE PROPERTY,30,"15 ICEBOAT TER, TORONTO, ON, CANADA",ON,43.6405275,-79.39680993843717,1,0,0,0,0,0,0,0,0
2020-03-03 09:45:00,09:45:00,2020,3,3,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"EDWARD ST, TORONTO, ON, CANADA",ON,43.6566007,-79.3831637,0,0,1,0,0,0,0,0,0
2020-03-05 13:03:00,13:03:00,2020,3,5,415.0,PARK COMMERC LOAD ZONE NOT LDG,40,"21 SULTAN ST, TORONTO, ON, CANADA",ON,43.668524,-79.390817,0,0,0,0,0,0,1,0,0
2020-03-07 17:38:00,17:38:00,2020,3,7,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"472 EGLINTON AVE W, TORONTO, ON, CANADA",ON,43.703917205882355,-79.41235346470589,0,1,0,0,0,0,0,0,0
2020-03-10 12:56:00,12:56:00,2020,3,10,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"1579 DUNDAS ST W, TORONTO, ON, CANADA",ON,43.6496758,-79.4344025,0,1,0,0,0,0,0,0,0
2020-03-12 19:40:00,19:40:00,2020,3,12,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2020-03-15 10:45:00,10:45:00,2020,3,15,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2020-03-18 11:40:00,11:40:00,2020,3,18,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"25 MUTUAL ST, TORONTO, ON, CANADA",ON,43.6540308,-79.3743148,0,1,0,0,0,0,0,0,0
2020-03-27 04:07:00,04:07:00,2020,3,27,3.0,PARK ON PRIVATE PROPERTY,30,"205 SHERWAY GARDENS RD, TORONTO, ON, CANADA",ON,43.60969735,-79.55718365015159,1,0,0,0,0,0,0,0,0
2020-01-02 09:52:00,09:52:00,2020,1,2,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"30 PHOEBE ST, TORONTO, ON, CANADA",ON,43.650505,-79.39524872727273,1,0,0,0,0,0,0,0,0
2020-01-04 14:36:00,14:36:00,2020,1,4,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"42 CHARLES ST E, TORONTO, ON, CANADA",ON,43.669416,-79.3842210275359,0,0,1,0,0,0,0,0,0
2020-01-07 11:51:00,11:51:00,2020,1,7,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"QUEEN ST W, TORONTO, ON, CANADA",ON,43.6508369,-79.3866205,1,0,0,0,0,0,0,0,0
2020-01-09 19:03:00,19:03:00,2020,1,9,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"74 FRASER AVE, TORONTO, ON, CANADA",ON,43.63858105,-79.4247505222261,0,1,0,0,0,0,0,0,0
2020-01-12 21:45:00,21:45:00,2020,1,12,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"5449 YONGE ST, TORONTO, ON, CANADA",ON,43.7772986,-79.4145885,0,1,0,0,0,0,0,0,0
2020-01-15 10:52:00,10:52:00,2020,1,15,312.0,PARKING MACH-NOT USED/NO FEE,30,"101 GRANGEWAY AVE, TORONTO, ON, CANADA",ON,43.7756284,-79.2501414,0,1,0,0,0,0,0,0,0
2020-01-17 16:21:00,16:21:00,2020,1,17,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"JAMES ST, TORONTO, ON, CANADA",ON,43.6540378,-79.3814922,0,0,1,0,0,0,0,0,0
2020-01-21 12:05:00,12:05:00,2020,1,21,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"200 KING ST E, TORONTO, ON, CANADA",ON,43.651419,-79.37029111995278,0,0,1,0,0,0,0,0,0
2020-01-23 19:02:00,19:02:00,2020,1,23,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2020-01-26 15:53:00,15:53:00,2020,1,26,347.0,PARK IN A FIRE ROUTE,250,"175 COMMANDER BLVD, TORONTO, ON, CANADA",ON,43.79782339205018,-79.26992782567278,0,0,0,0,1,0,0,0,0
2020-01-29 09:25:00,09:25:00,2020,1,29,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"RICHMOND ST W, TORONTO, ON, CANADA",ON,43.6500845,-79.3862758,0,1,0,0,0,0,0,0,0
2020-01-31 18:17:00,18:17:00,2020,1,31,3.0,PARK ON PRIVATE PROPERTY,30,"1070 SHEPPARD AVE W, TORONTO, ON, CANADA",ON,43.75060995,-79.46511362883757,1,0,0,0,0,0,0,0,0
2020-02-03 13:58:00,13:58:00,2020,2,3,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2020-02-06 03:21:00,03:21:00,2020,2,6,3.0,PARK ON PRIVATE PROPERTY,30,"2230 LAKE SHORE BLVD W, TORONTO, ON, CANADA",ON,43.6213764,-79.4829458,1,0,0,0,0,0,0,0,0
2020-02-08 20:32:00,20:32:00,2020,2,8,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"42 CHARLES ST E, TORONTO, ON, CANADA",ON,43.669416,-79.3842210275359,0,0,1,0,0,0,0,0,0
2021-09-15 18:07:00,18:07:00,2021,9,15,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"70 TEMPERANCE ST, TORONTO, ON, CANADA",ON,43.6505447,-79.38210984712389,1,0,0,0,0,0,0,0,0
2021-09-18 17:34:00,17:34:00,2021,9,18,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"DUNCAN ST, TORONTO, ON, CANADA",ON,43.6488755,-79.3889165,0,1,0,0,0,0,0,0,0
2021-09-22 00:15:00,00:15:00,2021,9,22,29.0,PARK PROHIBITED TIME NO PERMIT,30,"120 TWENTY FOURTH ST, TORONTO, ON, CANADA",ON,43.6018215,-79.524568,1,0,1,0,0,0,0,0,0
2021-09-24 19:08:00,19:08:00,2021,9,24,29.0,PARK PROHIBITED TIME NO PERMIT,30,"34 LITTLE NORWAY CRES, TORONTO, ON, CANADA",ON,43.63406565,-79.39919843051834,1,0,1,0,0,0,0,0,0
2021-09-27 21:34:00,21:34:00,2021,9,27,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"199 RICHMOND ST W, TORONTO, ON, CANADA",ON,43.649487449999995,-79.38813072888891,0,1,0,0,0,0,0,0,0
2021-09-30 13:27:00,13:27:00,2021,9,30,6.0,PARK-SIGNED HWY-EXC PERMT TIME,40,"274 MILLWOOD RD, TORONTO, ON, CANADA",ON,43.7015356,-79.3890067,1,0,0,0,0,0,0,0,0
2021-08-10 10:07:00,10:07:00,2021,8,10,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"20 STEWART ST, TORONTO, ON, CANADA",ON,43.643628038461536,-79.40068980769232,0,1,0,0,0,0,0,0,0
2021-08-13 11:05:00,11:05:00,2021,8,13,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"340 CLINTON ST, TORONTO, ON, CANADA",AB,43.66296092307692,-79.41707383076924,1,0,0,0,0,0,0,0,0
2021-08-16 19:53:00,19:53:00,2021,8,16,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"WELLINGTON ST W, TORONTO, ON, CANADA",ON,43.6418702,-79.405991,1,0,0,0,0,0,0,0,0
2021-08-19 15:33:00,15:33:00,2021,8,19,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"LOURDES LANE, TORONTO, ON, CANADA",ON,43.6680735,-79.376018,0,0,1,0,0,0,0,0,0
2021-08-23 08:53:00,08:53:00,2021,8,23,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"69 CLINTON ST, TORONTO, ON, CANADA",ON,43.6561243,-79.41394976666668,1,0,0,0,0,0,0,0,0
2021-08-26 03:43:00,03:43:00,2021,8,26,3.0,PARK ON PRIVATE PROPERTY,30,"75 EAST LIBERTY ST, TORONTO, ON, CANADA",ON,43.6379927,-79.41476910085089,1,0,0,0,0,0,0,0,0
2021-01-06 11:20:00,11:20:00,2021,1,6,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"80 FRONT ST E, TORONTO, ON, CANADA",ON,43.649422349999995,-79.37256927382357,0,0,1,0,0,0,0,0,0
2021-01-13 23:38:00,23:38:00,2021,1,13,3.0,PARK ON PRIVATE PROPERTY,30,"38 JOE SHUSTER WAY, TORONTO, ON, CANADA",ON,43.6404401,-79.42457159222741,1,0,0,0,0,0,0,0,0
2021-01-22 10:03:00,10:03:00,2021,1,22,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"75 EAST LIBERTY ST, TORONTO, ON, CANADA",ON,43.6379927,-79.41476910085089,0,0,1,0,0,0,0,0,0
2021-01-29 23:03:00,23:03:00,2021,1,29,3.0,PARK ON PRIVATE PROPERTY,30,"111 RAGLAN AVE, TORONTO, ON, CANADA",ON,43.6866001,-79.42066459330482,1,0,0,0,0,0,0,0,0
2021-02-06 10:10:00,10:10:00,2021,2,6,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"38 JOE SHUSTER WAY, TORONTO, ON, CANADA",ON,43.6404401,-79.42457159222741,0,0,1,0,0,0,0,0,0
2021-02-13 02:07:00,02:07:00,2021,2,13,28.0,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,"80 FOREST MANOR RD, TORONTO, ON, CANADA",ON,43.774918,-79.34456206680731,1,0,0,0,0,0,0,0,0
2021-02-21 02:50:00,02:50:00,2021,2,21,3.0,PARK ON PRIVATE PROPERTY,30,"125 VILLAGE GREEN SQ, TORONTO, ON, CANADA",ON,43.7774165,-79.2812115,1,0,0,0,0,0,0,0,0
2021-02-27 13:10:00,13:10:00,2021,2,27,347.0,PARK IN A FIRE ROUTE,250,"15 ICEBOAT TER, TORONTO, ON, CANADA",ON,43.6405275,-79.39680993843717,0,0,0,0,1,0,0,0,0
2021-03-05 11:32:00,11:32:00,2021,3,5,3.0,PARK ON PRIVATE PROPERTY,30,"75 PORTLAND ST, TORONTO, ON, CANADA",ON,43.6439014,-79.3994795,1,0,0,0,0,0,0,0,0
2021-03-11 17:21:00,17:21:00,2021,3,11,4.0,PARK ON MUNICIPAL PROPERTY,30,"14 ARUNDEL AVE, TORONTO, ON, CANADA",ON,43.67851722780388,-79.35114035488225,1,0,0,0,0,0,0,0,0
2021-03-17 21:59:00,21:59:00,2021,3,17,3.0,PARK ON PRIVATE PROPERTY,30,"27 BERGAMOT AVE, TORONTO, ON, CANADA",ON,43.71523295,-79.5565940262116,1,0,0,0,0,0,0,0,0
2021-03-23 14:35:00,14:35:00,2021,3,23,4.0,PARK ON MUNICIPAL PROPERTY,30,"45 ABELL ST, TORONTO, ON, CANADA",ON,43.6419636,-79.4239387,1,0,0,0,0,0,0,0,0
2021-03-29 10:56:00,10:56:00,2021,3,29,404.0,STOP-9 M PEDESTRIAN X BEYOND,60,"127 RONCESVALLES AVE, TORONTO, ON, CANADA",ON,43.6429651,-79.4475842,0,0,1,0,0,0,0,0,0
2021-07-23 11:33:00,11:33:00,2021,7,23,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"7 CAPRI RD, TORONTO, ON, CANADA",ON,43.6528086,-79.56476066255306,1,0,0,0,0,0,0,0,0
2021-07-26 20:54:00,20:54:00,2021,7,26,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"25 MUTUAL ST, TORONTO, ON, CANADA",ON,43.6540308,-79.3743148,0,1,0,0,0,0,0,0,0
2021-07-29 18:18:00,18:18:00,2021,7,29,15.0,PARK-WITHIN 3M OF FIRE HYDRANT,100,"SHAW ST, TORONTO, ON, CANADA",ON,43.6461332,-79.4167656,0,0,0,0,1,0,0,0,0
2021-08-03 02:47:00,02:47:00,2021,8,3,29.0,PARK PROHIBITED TIME NO PERMIT,30,"VIA ITALIA, TORONTO, ON, CANADA",ON,43.6750415,-79.4446458,1,0,1,0,0,0,0,0,0
2021-08-05 19:59:00,19:59:00,2021,8,5,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"30 BOND ST, TORONTO, ON, CANADA",ON,43.6536408,-79.37780684414469,0,1,0,0,0,0,0,0,0
2021-08-27 12:20:00,12:20:00,2021,8,27,90.0,PARK NON-MTRCYCLE IN MTRCYC SP,40,"20 LOMBARD ST, TORONTO, ON, CANADA",ON,43.65155564705883,-79.37684123529412,0,0,0,0,0,0,0,0,1
2021-08-30 18:57:00,18:57:00,2021,8,30,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"2 LOMBARD ST, TORONTO, ON, CANADA",ON,43.651445,-79.377377,0,1,0,0,0,0,0,0,0
2021-09-02 13:54:00,13:54:00,2021,9,2,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"423 QUEEN ST W, TORONTO, ON, CANADA",ON,43.6488419,-79.3952423,0,1,0,0,0,0,0,0,0
2021-09-05 19:49:00,19:49:00,2021,9,5,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"BLOOR ST W, TORONTO, ON, CANADA",ON,43.6496142,-79.483776,1,0,0,0,0,0,0,0,0
2021-09-09 13:43:00,13:43:00,2021,9,9,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"95 ST JOSEPH ST, TORONTO, ON, CANADA",ON,43.6651345,-79.389082,1,0,0,0,0,0,0,0,0
2021-09-13 02:32:00,02:32:00,2021,9,13,3.0,PARK ON PRIVATE PROPERTY,30,"812 LANSDOWNE AVE, TORONTO, ON, CANADA",ON,43.6652415,-79.4460508,1,0,0,0,0,0,0,0,0
2021-11-07 01:04:00,01:04:00,2021,11,7,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"ST CLAIR AVE W, TORONTO, ON, CANADA",ON,43.6667272,-79.495743,0,0,1,0,0,0,0,0,0
2021-11-10 10:24:00,10:24:00,2021,11,10,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"20 EDWARD ST, TORONTO, ON, CANADA",ON,43.6570527,-79.38232911738083,0,0,1,0,0,0,0,0,0
2021-11-12 19:47:00,19:47:00,2021,11,12,29.0,PARK PROHIBITED TIME NO PERMIT,30,"34 LITTLE NORWAY CRES, TORONTO, ON, CANADA",ON,43.63406565,-79.39919843051834,1,0,1,0,0,0,0,0,0
2021-11-15 19:46:00,19:46:00,2021,11,15,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"122 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6248298,-79.4773738,0,1,0,0,0,0,0,0,0
2021-11-18 12:04:00,12:04:00,2021,11,18,29.0,PARK PROHIBITED TIME NO PERMIT,30,"520 MARKHAM ST, TORONTO, ON, CANADA",ON,43.66321074,-79.41189528,1,0,1,0,0,0,0,0,0
2021-11-21 09:58:00,09:58:00,2021,11,21,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",AB,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
